,標題,分類,內文
713,[問卦] 張惠妹到底怎麼保養嗓子的?,39330,"從窩以前音樂課,音樂老師就說:阿妹就是把嗓子給唱壞惹

到現在,不久後要連開四還五場大巨蛋演唱會  5F搶不到要去下水道嗎?

剛剛看新聞她還說:為何不多開幾場??  經紀人說她狀態不錯

張惠妹到底怎麼保養嗓子的?

"
714,[新聞] 找不到人出氣！花蓮「火爆男」竟將情敵胞兄活活打死,39330,"
備註請放最後面 違者新聞文章刪除

1.媒體來源:
※ 例如蘋果日報、自由時報（請參考版規下方的核准媒體名單）
※ Yahoo、MSN、LINE等非直接官方新聞連結不被允許
自由

2.記者署名:
※ 若新聞沒有記者名字或編輯名字，請勿張貼，否則會被水桶14天
※ 外電至少要有來源或編輯 如:法新社
花孟璟／花蓮報導

3.完整新聞標題:
※ 標題沒有完整寫出來 "
715,[新聞] 台鐵旅客「落軌畫面曝光」！列車進站人瞬間消失,39330,"備註請放最後面 違者新聞文章刪除

1.媒體來源:
※ 例如蘋果日報、自由時報（請參考版規下方的核准媒體名單）
※ Yahoo、MSN、LINE等非直接官方新聞連結不被允許
ETTODAY

2.記者署名:
※ 若新聞沒有記者名字或編輯名字，請勿張貼，否則會被水桶14天
※ 外電至少要有來源或編輯 如:法新社
柯振中

3.完整新聞標題:
※ 標題沒有完整寫出來 "
716,[問卦] Steam冬特要買什麼？,39330,"
剛剛起床才注意到
有Steam冬特這玩意
請問各位會想買什麼啊
看了一堆遊戲，
完全不知道從那邊下手
推薦一下？

"
717,[問卦] 亨利卡維爾是不是很衰？,39330,"新版超人的預告片出來
新超人一臉衰相
亨利超演了十年
根本沒有不適合
不如說，他根本也不用演
光那個外型氣質就夠了
雖然現在名氣也蠻不錯的
但是系列作品褒貶不一
亨利超還沒成為經典就被換下來
根本非戰之罪
也不知道編劇編瑪莎梗的時候在想什麼
亨利卡維爾是不是很衰？

"
718,[問卦] 青山剛昌甚麼時候轉柯哀的?,39330,"青山剛昌畫了十幾年新一小蘭CP

是怎麼突然轉柯哀

第二十六部劇場版還直接貼臉開大

是不是新蘭人氣已經被柯哀超越了

青山才轉彎的?

"
719,[問卦] 霸凌事件是不是又安全下莊了？,39330,"
最近霸凌案一件一件報

事件當耳邊風
完全沒影響到
這社會是多麼的險惡

創造有鬥爭環境的民主主義

反正又沒有社會共鳴
畢竟會弄人的

都是不在意的混蛋

這波霸凌風潮
是不是又安全下莊了

創造有霸凌風氣的職場環境
才是真正的目標？
"
720,[問卦] 為什麼現在都沒有在喬了?,39330,"印象十年前好像都在吹甚麼大喬小喬
長板坡前七進七出
以二人之類達成和諧
人多可以喬 人少也能喬
因此在國內地位很高

為什麼現在喬不動了?

"
721,Re: [新聞] 批藍白毀憲亂政3法 民進黨將窮盡可能救濟手段,39330,"如果行政院拒絕副署立法院三讀通過的法律，並且這種行為沒有受到任何有效的憲政制衡，那確實會使國家向威權主義甚至獨裁邁進。這種情況嚴重破壞民主法治的基礎，以下是為何這種情形類似於獨裁國家的原因及其危險性：

1. 行政權凌駕於其他機關之上

在民主國家，三權分立的核心在於相互制衡。然而，如果行政院能無視立法院的權力並拒不副署，等於行政權凌駕於立法權之上，實質上消除了立法院對行政的約束，這與獨裁國家中行政權一手掌控政策和法律制定的現象相似。
                民主國家：立法院作為民意機關，其法律具有最終效力，行政機關負責執行。
                獨裁國家：行政機關可以任意否決或無視立法機關的決定，甚至架空立法機關的存在。

2. 破壞憲政體制的根基

拒不副署是一種違憲行為，因為行政院無權挑戰憲法賦予立法院的立法權。如果這樣的行為成為常態，憲政秩序將被徹底破壞，國家將淪為行政權主導的一言堂。
                憲政民主：行政、立法、司法各自依憲行使權力。
                獨裁體制：憲法形同虛設，所有權力集中於行政首長手中。

3. 剝奪人民的主權與參與

立法院是民意機關，代表人民的聲音。行政院拒不副署等於否定民意的合法性，也讓人民的主權喪失。這種情況與獨裁國家中人民被剝奪參與政治的機會非常相似。
                民主國家：人民透過選舉與代議機制參與國家治理。
                獨裁國家：人民的聲音被行政權完全無視或壓制。

4. 行政機關權力失控的危險性

如果行政權能自行決定是否遵守憲法或法律，將帶來以下危險：
        1.      濫用權力：行政首長可以利用拒不副署來壓制政治對手或維護自身利益。
        2.      制度性倒退：民主體制可能逐漸退化為威權統治，甚至導致專制獨裁。
        3.      社會不安：人民若無法透過立法機關表達訴求，可能引發抗議、動亂，甚至社會分裂。

5. 歷史上的教訓

許多威權政體最初都從削弱立法權、擴大行政權開始，例如：
                德國納粹時期：希特勒通過《授權法》將立法權轉移給內閣，國會形同虛設。
                蘇聯體制：立法機關只是在行政領導下的橡皮圖章。

這些例子表明，削弱立法權的行為常是國家走向獨裁的開端。

6. 結論：拒不副署=獨裁國家的警訊

行政院拒不副署立法院通過的法律，若沒有受到憲政體制的有效制衡，將導致行政權無限擴張，並使國家向獨裁體制滑落。這種行為不僅違背民主原則，也剝奪人民對國家治理的參與權，最終破壞法治和社會的穩定。

唯有透過堅持憲政體制、尊重權力分立，以及全民對政治權力的有效監督，才能防止這種情況發生，維護國家的民主基石。如果拒不副署成為常態，這不僅是獨裁國家的徵兆，更是民主體制崩潰的開端。

"
722,Re: [問卦] 蔡依林怎麼做到天后的,39330,"※ 引述《takashi01 (中和孔劉)》之銘言：
: 對丫
: 不是天后
: 也有小天后吧
: ==？
: 蔡依林是怎麼變成這樣的啊
: 想當初剛出道
: 那醜醜的模樣
: 然後
: 熬過一段負評後開始走紅
: 阿肥滿震驚的
: 她也是在演藝圈活得夠久
: 為何不會過氣==？
: 沾周杰倫的光嗎？
: 有沒有八卦？

剛想到
有一次和朋友在西門町逛街
看到蔡依林 跳鋼管舞
大概那時還沒有很紅
圍觀的人不多
（我覺得 很少 起碼我能走到很前面看）
但蔡依林很認真賣力的演唱+跳舞
你會覺得
哇
這個小女生很認真（真的很小隻）

我推文說她生對時代
但不否認 她很努力的表演
在還不紅的時候
西門町街頭也是很認真的場
她的表演會讓你很感動
我想這也是她成為天后的原因之一
https://i.imgur.com/bf0cQ0y.jpeg
"
723,[問卦] 為什麼台鐵半夜不會開？,39330,"這樣賣不出掃描儀又因為實習沒有收入被房東趕出去的爸爸要跟他兒子睡在哪裡？

台鐵半夜不開讓一堆人在外面受凍，是不是在抹殺一個未來的成功人士？


"
724,[新聞] 立院三讀3法案　賴清德：民主的紛爭，要,39330,"1.媒體來源:
ETtoday

2.記者署名:
鄒鎮宇

3.完整新聞標題:
立院三讀3法案　賴清德：民主的紛爭，要用更大的民主來解決

4.完整新聞內文:
2024年12月21日 03:19

立法院20日深夜三讀通過《公職人員選舉罷免法》、《憲法訴訟法》及《財政收支劃分法
》等法案。對此，總統、民主進步黨主席賴清德也在21日深夜做出回應，「民主的紛爭，
要用更大的民主來解決」。

賴清德全文如下：

立法院是國家最高民意機關，象徵台灣的自由民主。

但是，立法院今天強行通過的三項法案，未經充分討論、無視民意，不僅剝奪了人民監督
的權力，更是侵害司法獨立；甚至，衝擊攸關每位國民，國家整體資源分配的公平正義。
這是沒收了民主國家權力分立的原則，更是悖離民主國家人民作主的真諦。
立法院今天在衝突中強行通過的《選罷法》，剝奪人民監督國會的權利。而《憲訴法》和
《財劃法》這兩項法案，是與我們每一個人都息息相關；但都未經過實質朝野協商的正當
程序，就在今天強行闖關。

世界民主國家的憲法訴訟制度，都是為了捍衛人民權利的最後救濟，守護國家法治最後一
道防線而生；而台灣憲法法庭所受理的案件，就有99.1%來自人民聲請。

今天強行通過的《憲訴法》，以立法凌駕司法，用不合理的門檻，實質架空憲法法庭的運
作，侵害司法獨立，更封殺人民最後保障和救濟的一絲生機。

《財劃法》不是數字和公式的算計，是真真切切影響到我們每一個人的生計。

事實上，在民進黨執政後，中央不分顏色，透過統籌稅款及補助款等財源挹注地方，自
103年度的5,486億，大幅成長到114年度達1兆151億元。地方政府的財政狀況也明顯好轉
，像是112年度的收支賸餘達到648億元。

我們從未反對修財劃法，只要求中央、地方一起參與，讓討論更多元、讓政策更完善。然
而，今天立法院修正通過的《財劃法》，中央政府會少數千億的收入，那未來，育兒津貼
誰來發？私立大學學費補助誰來補？跨縣市的治水誰來做？跨縣市的捷運誰來蓋？

如果，上述這些都還要中央來做，必然嚴重排擠國防預算。國軍的作業維持將無以為繼，
國防的整體戰力將深受打擊，危害的是國家的安全，危害的是2300萬台灣人民的生命安危
。

這幾天，在寒風當中，有許許多多的年輕人站了出來，這些年輕人手中的燈，是台灣的民
主火炬；他們挺身而出，不是為了求職，而是為了捍衛屬於人民的權利。人民有權力監督
我們不分政黨的每一個人，人民更不應該被訕笑，不該被譏諷對待。

民進黨立法院黨團已經宣布，將針對這三項法案窮盡一切的救濟手段；而行政院也表示，
會依照憲法所賦予的權力，守護我們自由民主的憲政體制。

執政團隊會團結一心，守護我們得來不易的民主自由憲政制度。民主的紛爭，要用更大的
民主來解決。未來，希望我們一起匯聚更大的力量，守護民主台灣。

5.完整新聞連結 (或短網址)不可用YAHOO、LINE、MSN等轉載媒體:
https://www.ettoday.net/news/20241221/2877811.htm

6.備註:

原來還有比我走進投票所投票
更大的民主存在
所以我是投辛酸的？

"
725,Re: [問卦] 罷免連署需要身分證 你真的OK？？,39330,"※ 引述《jack78610 (黎明後陽光)》之銘言：
: 很多傻鳥就是這樣才跑去青島東
: 聽到一些危言聳聽的可怕言論就覺得台灣需要革命
: 你隨便在irent goshare辦個帳戶，都要上傳身分證等照片了
: 你隨便去申辦個辦信用卡，先不管有沒過也還是要上傳證件
: 你隨便填寫個贈品啥鬼東西資料，去買個蝦皮，也得填自家地址，實名制
: 你隨便去淘寶買東西，也得填身分證字號
: 你都不怕這些機構洩漏你個資，防火牆的安全性
: 怕這？？

公民連署需要身份證影本，身份證影本的保存安全是個技術問題，既然
是技術問題應該要有個技術解才對。

不知道哪一國會先開始做數位簽章身份證，像是感應式信用卡一樣，數
位簽章身份證有個安全晶片保存你的私鑰，可以做身份認證用，不需要
把個人資料給出去，只需要數位簽章，就可以確定這個簽名是某個政府
核可的密鑰簽署的。

這個私鑰甚至是可以你自己產生的，只需要把公鑰的部份讓政府知道。

像信用卡付款一樣，刷卡機上顯示要被簽名的文件，使用者可以用感應
卡直接碰一下直接簽名。或者是用手機掃一下 QR Code 來檢視要被簽名
的文件（以防對方顯示的文件跟給你簽名的是不同文件），然後把身份
證在自己的手機上感應簽名，然後透過某個協議再把簽名好的文件傳到
對方手機上。

這在比特幣上，已經實作出來，也有少部份人開始使用，產品名稱叫 Tap Signer

https://fb.watch/wBAgG3kAi0/

這個數位簽章身份證做出來，之後就不用再把個人資料交給各個商家了
，台灣有自然人憑證十多年了，但是除了政府單位外，沒有其他使用，
應該是要多加推廣才對
※ 編輯: HYL (104.220.10.189 美國), 12/21/2024 04:50:47
推 Malion: https://reurl.cc/lNQ506   114.32.244.1 12/21 04:50
→ Qaaaa: 台灣濫用個資慣ㄌ 而且民眾也多數沒個資意220.129.192.135 12/21 04:52
→ Qaaaa: 識220.129.192.135 12/21 04:52
推 vulu04u04: 蓋個限罷免專用的印章就好了，如同委託 123.192.167.40 12/21 04:54

  去背補點的技術很簡單，要把蓋上的章換掉很簡單的。而且現在
  的疑慮是不想把戶籍地址給出去

→ goodman: 技術解?不就刻個 XX專用章 勿做它用 就好   1.165.15.162 12/21 04:54
→ vulu04u04: 書也會加蓋這個印章，直接印臉上都可 123.192.167.40 12/21 04:54
→ vulu04u04: 非常簡單的，我們在土地過戶繼承常用 123.192.167.40 12/21 04:55
→ goodman: 幹嘛要數位化？連署書不是只能紙本嗎= =   1.165.15.162 12/21 04:56
→ goodman: 紙本不就拿專用章往臉蓋就打死了嗎= =   1.165.15.162 12/21 04:57
→ Qaaaa: 提高罷免門檻很ok但現階段連署要身分證其實220.129.192.135 12/21 04:59
→ Qaaaa: 不ok啦220.129.192.135 12/21 04:59
→ goodman: 想罷某廢物 交個影本 等價交換 合理   1.165.15.162 12/21 05:00
噓 lianpig5566: 阿不就是自然人憑證 也不是只有政府220.133.112.220 12/21 05:02
→ lianpig5566: 單位用而已 你辦信用卡、開戶、或是220.133.112.220 12/21 05:03
→ lianpig5566: 辦手機門號都可以用阿220.133.112.220 12/21 05:03
推 aquaticplant: 近九年重大建設就灑幣補助丫    42.71.97.14 12/21 05:03
推 RaiGend0519: 其實就搞加密貨幣的冷錢包就好了  36.233.209.36 12/21 05:10
→ RaiGend0519: 一組密鑰對應一個人  36.233.209.36 12/21 05:10
→ RaiGend0519: 影本只能作為證明用  36.233.209.36 12/21 05:11
→ RaiGend0519: 要辦理任何事項都得透過提示詞  36.233.209.36 12/21 05:11
→ RaiGend0519: 就算被盜用也完全沒有作用  36.233.209.36 12/21 05:12
※ 編輯: HYL (104.220.10.189 美國), 12/21/2024 05:14:23
推 Hsins: http://i.imgur.com/ORlxww7.jpg  111.82.90.218 12/21 05:23
→ Hsins: 統一一下說法好嗎？原來的連署書也要地址跟  111.82.90.218 12/21 05:23
→ Hsins: 身分證一樣啊  111.82.90.218 12/21 05:23
→ Hsins: 哪時候又變成不想把戶籍地址給出去了  111.82.90.218 12/21 05:24
→ knives: 不是，又有人想偷渡了223.141.170.100 12/21 05:25
→ goodman: 傻鳥不會理你啦   1.165.15.162 12/21 05:26
→ goodman: 啊 不是說原PO 單純是接上面的梗而已 = =   1.165.15.162 12/21 05:27
推 kentyeh: 加解密從來不是問題,把自然人憑證+健保  42.77.162.209 12/21 05:42
→ kentyeh: 卡合併就是了,問題在個資洩漏疑慮,例如  42.77.162.209 12/21 05:43
→ kentyeh: 去厚徳路還被電磁記錄怕哪天變成證據  42.77.162.209 12/21 05:43
推 whitefox: 姓名有異體字(日本字)的會不會被退件118.150.192.235 12/21 05:50
→ kentyeh: 而且像谷哥的量子晶普及的那天,破解現行  42.77.162.209 12/21 05:51
→ kentyeh: 加密應該不成問題,到時整個系統能否及時  42.77.162.209 12/21 05:51
→ kentyeh: 更新還未可知,就像曾經廣泛使用的md5,sh  42.77.162.209 12/21 05:51
→ kentyeh: a都退出舞臺,搞不好rsa也有被破解的一天  42.77.162.209 12/21 05:51
→ whitefox: 以前有個政客名字裡面有 ""体""118.150.192.235 12/21 05:51
→ kentyeh: 異體字不會有問題,萬國碼有兩段私人使用  42.77.162.209 12/21 05:56
→ kentyeh: 區,造字不是問題,而且現行戶役地政就有  42.77.162.209 12/21 05:56
→ kentyeh: 許多造字  42.77.162.209 12/21 05:56
→ bh2142: 要做這件事完全不需要區塊鏈178.197.198.198 12/21 06:21
→ bh2142: 說蓋章的真的小看現在的技術了178.197.198.198 12/21 06:22
→ bh2142: 把章拿掉根本超簡單的事178.197.198.198 12/21 06:22


本網站已依台灣網站內容分級規定處理。此區域為限制級，未滿十八歲者不得瀏覽。
"
