,標題,分類,內文
743,[新聞] 婁燁拿下兩項大獎 中國影迷讚金馬獎格局,10426,"https://www.cna.com.tw/news/amov/202411240111.aspx

婁燁拿下兩項大獎 中國影迷讚金馬獎格局

2024/11/24 14:27

（中央社記者吳柏緯上海24日電）第61屆金馬獎昨晚落幕，中國大陸導演婁燁與演員張志
勇拿下多項大獎。雖然中國大陸並未有平台直播，然而許多電影愛好者相當關注。對於今
年的頒獎結果除表示驚訝，也認為這就是金馬獎的格局。

今年金馬獎頒獎典禮開始後，社群平台微博有許多名電影部落客或自媒體以圖文跟進金馬
獎的頒獎進度，吸引了不少電影愛好者共同討論。雖然微博從熱搜榜上撤下多數與金馬有
關的話題，但仍能透過「金馬」等關鍵字搜尋到相關文章。

導演婁燁憑藉「一部未完成的電影」獲得最佳導演時，不少中國大陸網友表示「實至名歸
」、「終於給他了」，卻也有人擔心在拿了最佳導演之後，可能會與最佳劇情片失之交臂
。

隨後，金馬執委會主席李屏賓、評審團主席譚家明共同宣布「一部未完成的電影」拿下了
最佳劇情片時，微博等社群爆出不少驚呼，並引發熱烈討論。有評論稱「以電影論電影，
這就是金馬獎的格局與胸襟」、「金馬沒有辜負電影人」。

「一部未完成的電影」監製馬英力在領獎時提到，感謝所有參與者及他們的快樂投入，才
讓「一部未完成的電影」成為婁燁從影幾十年來最快樂、最特別的一部作品。而這也是他
們作為創作者，對於這個「可能、也還沒完成的時代」的記憶和紀念。

這席話也引起不少的中國大陸網友共鳴，卻也表示，這樣的一部作品卻無法上映相當遺憾
。

今年的金馬影帝由「漂亮朋友」的張志勇獲得，同樣引起許多中國網友熱議，因為這部關
於中年同志愛情的作品，題材敏感，幾乎不可能在中國放映。在獲獎之後，也有不少影迷
在探詢，要如何看到這部作品。

今年中國大陸作品在金馬獎囊括多項大獎，可謂相當風光，然而中國大陸的媒體一貫冷處
理，不少影迷也在頒獎典禮結束後，在社群平台上為這些作品與影人抱屈。

據統計，今年金馬獎共718部作品報名，創歷年新高，更有276部中國大陸作品共襄盛舉。
（編輯：周慧盈）1131124

#中國 #中國大陸 #李屏賓 #微博 #金馬執委會 #婁燁 #張志勇 #第61屆金馬獎

"
744,Re: [討論] 金馬獎陸港來賓的疑問,10426,"※ 引述《redeems2024 (馬邦德)》之銘言：
: 認真問，沒反串！
: 不是香港跟大陸藝人不能來台參加金馬獎嗎？
: 怎麼今年大陸耿軍導演還有吳君如還有一些大陸香港藝人都有來參加？
: 他們回去不怕被封殺嗎？

不是香港跟中國演員不能來台灣參加金馬獎，中國官方也從來沒有這樣明令規定，而是有
中國資金投入的合拍片，為避免麻煩乾脆不報名金馬獎。既然沒有報名金馬獎，那也就沒
有出席的必要了。

吳君如這次是以《我談的那場戀愛》入圍金馬獎最佳女主角，而這部電影主要資金來自香
港電影發展局的「首部劇情電影計劃」，類似台灣的文化部補助，形式上是純港片，所以
不需要考慮到金主老闆的想法，可以大方報名金馬獎。

今年上半年在香港賣爆的《九龍城寨之圍城》，雖然極富香港舊日情懷，但形式上卻是合
拍片，有中國資金的投入。所以即便《九龍城寨之圍城》報名金馬獎有很大機率可以入圍
多項技術類獎項，但也會考慮到合拍片屬性而放棄報名。

至少這幾年金馬獎能夠看到的中國電影或香港電影，絕大部分都是獨立製片或是香港政府
鼓勵新導演的小成本電影。

"
745,[新聞] 《鬼才之道》摘5金 陳柏霖王淨互虧沒得獎,10426,"https://www.chinatimes.com/newspapers/20241124000537-260112?chdtv

《鬼才之道》摘5金 陳柏霖王淨互虧沒得獎

04:10 2024/11/24 中國時報 謝采恩

https://images.chinatimes.com/newsphoto/2024-11-24/1024/BBC200_P_03_02.jpg
陳柏霖（左）、王淨23日一同擔任金馬獎頒獎人。（金馬執委會提供）

由徐漢強執導的恐怖喜劇片《鬼才之道》昨一連奪下「最佳造型設計」、「最佳美術設計
獎」、「最佳動作設計獎」、「最佳視覺效果獎」，王若琳也以電影主題曲〈鬼才出道〉
獲「最佳原創電影歌曲獎」。

特別的是，前兩個獎項由該片主演陳柏霖、王淨擔任頒獎人，2人默契穿著深色禮服登台
，男帥女美合體畫面養眼，當他們連續把手上獎座都頒給同劇夥伴時，互相對看許久，興
奮到說不出話。雖說他們與今年的金馬獎無緣，不過2人在台上互虧沒入圍的畫面，逗樂
台下觀眾。

最佳造型設計獎由《鬼才之道》施筱柔拿下，過去她2度拿下台北電影節最佳造型設計殊
榮，這次是她4度入圍金馬獎，終於如願添金；最佳動作設計獎由年僅29歲的黃泰維拿下
，也是該獎最年輕的得獎者；郭憲聰、邱俊毅則擒下最佳視覺效果獎。

最佳美術設計獎則由王誌成、梁碩麟獲得，王誌成感性說：「非常感謝這片土地，給我們
一個自由創作的空間，很大很大的空間跟土壤。我會繼續再努力，我也愛這片土地，我愛
台灣。」真摯的感言引爆全場掌聲。

#誌成 #陳柏霖 #王淨 #最佳造型設計 #空間

"
746,[討論] 這屆12強賽適合拍成電影嗎,10426,"

從賽前不被看好
一路過關斬將
到最後幾乎是整個台灣舉國應援

對上27連勝的絕對王者日本隊
連敗兩場後在最終冠軍賽敲出全壘打完封
一雪11年前經典賽的悔恨

中間還穿插些支線比如未來人 道歉表

感覺一部好看電影的要素都在這次比賽中備齊了
"
747,[討論] 台灣電影為什麼寫不出大迫力的配樂,10426,"《天魔》 的ave satani
https://youtu.be/DK1O259-dQQ?si=idZvDQe7YEZ3XS41

我是在惡之初聽到的
然而
第49屆奧斯卡金像獎已得獎

也是Jerry Goldsmith唯一的奧斯卡

影響了很多作品

我就奇怪了！台灣電影為了什麼寫不出如此大迫力的配樂
都是軟趴趴文青風

鬼家人的come with me 也是軟趴趴浩室
https://youtu.be/6Y7SUdRQE8Q?si=t38nGnyG9V8Fqus-

前兩年的濱渦正志的痛苦指數mix還屌打
https://youtu.be/oFss3HjzdiQ?si=kFCZf7QSiaKGlK7v

目前在及格邊緣的，只有咒
https://youtu.be/23GBCjiP1Hs?si=L4pG1R_6hxjUzjH3

台灣電影為了什麼寫不出如此大迫力的配樂

"
748,Re: [討論] 真的，真的太醜了！沒辦法看下去,10426,
749,[情報] 2024 第61屆金馬獎 得獎名單,10426,"最佳劇情片
《一部未完成的電影》
最佳紀錄片
《由島至島》│廖克發
最佳動畫長片

    從缺

最佳劇情短片
《A面：我的一天》│温景輝
最佳紀錄短片
《顏色擷取樣本.mov》│陳卓斯,王紀堯
最佳動畫短片
《房間裡的你》│石家俊
最佳導演
婁燁《一部未完成的電影》
最佳男主角
張志勇《漂亮朋友》
最佳女主角
鍾雪瑩《看我今天怎麼說》
最佳男配角
施名帥《角頭－大橋頭》
最佳女配角
楊貴媚《小雁與吳愛麗》
最佳新導演
曾威量、尹又巧《白衣蒼狗》
最佳新演員
鄭又菲《BIG》
最佳原著劇本
《女兒的女兒》黃熙
最佳改編劇本
《沃土》王小帥
最佳攝影
《漂亮朋友》王維華
最佳剪輯
《漂亮朋友》陳合平
最佳美術設計
《鬼才之道》王誌成, 梁碩麟
最佳造型設計
《鬼才之道》施筱柔
最佳視覺效果
《鬼才之道》郭憲聰, 邱俊毅
最佳動作設計
《鬼才之道》黃泰維
最佳音效
《由島至島》陳奕伶, 黃年永, 澎葉生
最佳原創電影音樂
《默視錄》福多瑪
最佳原創電影歌曲
〈鬼才出道〉《鬼才之道》
詞 : 陳虹任  曲 : 王若琳  唱 : 王若琳
年度台灣傑出電影工作者 （得獎者）

　李錫堅（噴畫師）
終身成就獎 （得獎者）

　林文錦（攝影師）
終身成就紀念獎 （得獎者）

　鄭佩佩（演員）

－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－

會外賽得獎名單
觀眾票選獎
《漂亮朋友》│耿軍│法國、香港
國際影評人費比西獎
《空房間裡的女人》│邱陽│中國、美國、法國、新加坡
奈派克獎
《虎毒不》│陳小娟│香港
亞洲電影觀察團推薦獎
《青春末世物語》│空音央│日本、美國

"
750,[新聞] 兩部《魔法壞女巫》成本3.5億美元 創環,10426,"兩部《魔法壞女巫》成本3.5億美元 創環球影業紀錄

https://www.epochtimes.com/b5/24/11/23/n14376907.htm

（大紀元記者葉子杰編譯報導）當地22日，《魔法壞女巫》和《神鬼戰士II》同時在北美首
映，《魔法壞女巫》第一部和第二部電影的合併成本為3.5億美元，創下了環球影業電影前
期預付投資額的新紀錄。

據《Puck》報導，環球影業在兩部《魔法壞女巫》（Wicked）電影上總共花費3.5億美元的
製作預算，不包含行銷宣傳成本。這已是環球影業旗下任何電影專案上的最高前期預付投資
額。另據《Variety》報導，《神鬼戰士II》（Gladiator II）製作成本為2.5億美元，不包
含行銷宣傳成本。

《魔法壞女巫》和《神鬼戰士II》預計會重振秋季票房，兩部電影同時在週四北美預映並在
週五首映，但預映票房收入分別為1,920萬美元與650萬美元，和《Barbie芭比》和《奧本海
默》週四的預映票房總額2,230萬美元和1,050萬美元相比仍相對較低。

在首週票房方面，《Variety》預估《魔法壞女巫》和《神鬼戰士II》的北美首映週票房預
計分別為1.1億美元及6,500萬美元，《Deadline》估計兩部電影分別為1.2億美元及6,100萬
美元。

不過，《Variety》說，《魔法壞女巫》製作成本達1.5美元，不包含宣傳行銷成本。而《神
鬼戰士II》的製作預算則高達2.5億美元，另外大約有1億美元用於宣傳。因此，《神鬼戰士
II》需要在全球票房上更加大力度才有機會獲利。

在片長方面兩部電影相當，《魔法壞女巫》的片長為2小時41分鐘，《神鬼戰士II》的片長
為2小時28分鐘。

在評分方面，美國網路電影資料庫（IMDb）和影評網站「爛番茄」（Rotten Tomatoes）是
評估電影好與不好的參考依據之一。IMDb滿分為十分，截至今日，《魔法壞女巫》和《神鬼
戰士II》分別獲得7,300位觀眾8.2分的佳評以及7,300位觀眾7.0分的一般評分。

《魔法壞女巫》和《神鬼戰士II》爛番茄影評員分別給予90%（242位評分）及72%（272位評
分）的新鮮度，觀眾分別給予98%（超過5,000位評分）及83%（超過500位評分）的新鮮度，
《魔法壞女巫》整體評論較佳。


"
751,[新聞] 史雲頓演生死議題 黛咪摩爾搶影后,10426,"https://www.chinatimes.com/newspapers/20241123000591-260112?chdtv

史雲頓演生死議題 黛咪摩爾搶影后

好萊塢A咖女神發威

04:10 2024/11/23 中國時報 杜欣穎

https://images.chinatimes.com/newsphoto/2024-11-23/1024/BD0400_P_03_02.jpg
黛咪摩爾這次在《懼裂》中的演技讓她的事業再創高峰。（CATCHPLAY提供）

https://images.chinatimes.com/newsphoto/2024-11-23/1024/BD0400_P_03_03.jpg
茱莉安摩爾（右）、蒂妲史雲頓在《隔壁的房間》精彩飆戲，入圍歐洲電影獎4項大獎。
（華納兄弟提供）

近期好萊塢A咖女演員們，紛紛推出新作品，包含妮可基嫚的情慾驚悚片《我的寶貝》、
蒂妲史雲頓以及茱莉安摩爾合作的《隔壁的房間》，就連久未出現在大眾視野的黛咪摩爾
，前陣子也推出驚悚片《懼裂》，儘管風格及題材迥異，不過這幾部片都分別在坎城影展
以及威尼斯影展榮獲大獎，各片女演員也都被看好入圍明年的奧斯卡女主角獎。

《隔壁的房間》由西班牙名導卓阿莫多瓦導演及編劇，集結兩位同齡的影后蒂妲史雲頓、
茱莉安摩爾，透過重拾多年友誼的兩位主角，探討生命的故事以及安樂死的議題，兩大實
力派交手，演出一段珍貴的友誼之情，逼出不少觀眾的眼淚，電影也在威尼斯影展獲得觀
眾長達18分鐘的掌聲，最後獲得威尼斯影展最高榮譽金獅獎。

奧斯卡影后妮可基嫚的《我的寶貝》則是透過女性視角，講述解放的故事，妮可基嫚為了
電影「獻身」拍攝SM性愛戲，片中與哈里斯迪金森飾演的小鮮肉實習生有不倫戀，演技精
湛，在威尼斯影展上獲得影后殊榮，很有可能會以這部電影，衝擊到明年奧斯卡影后的大
熱門。

黛咪摩爾同樣也以《懼裂》來勢洶洶，以《第六感生死戀》成為90年代的好萊塢女神，但
她與其他幾位已經榮獲過影后殊榮的女演員不同，她過去40年的人生中有不少荒唐，從小
家庭環境惡劣，長大後也有多段失敗婚姻，甚至還因為濫用藥物等問題，被女兒們斷絕來
往。

這幾年在親友幫助下，她成功擺脫破碎的過去，今年在《懼裂》當中，演活因容貌焦慮，
過度打入神祕物質，讓身體走向失控結局，電影全裸入鏡的她，透過從影以來最大突破，
各界認為這部片讓她更接近奧斯卡影后的夢想，62歲再度迎來人生的巔峰時刻。

#隔壁 #妮可基嫚 #奧斯卡影 #黛咪摩爾 #女演員

"
752,[情報] 金馬61 評選過程說明,10426,"https://www.youtube.com/watch?v=O1EtvsizQh4

執委會執行長聞天祥於得獎感言媒體區轉述
只打個大概 晚點會有平面媒體的新聞 要聽詳細可以拉VOD回放聽

早上8點半至下午3點半 7小時完成評選
評審團主席譚家明導演因舊疾復發 無法完成評選工作 因時間緣故不再遞補人選
改由評審團成員黃美清擔任本屆評審團召集人 變成共16位評審 
如出現平票情況 需再重新看完兩部作品再討論一次 但最後無出現此情況


本屆全票通過獎項：最佳視覺效果

討論過程許久的獎項女主角 男配角 新導演 最佳音效 最佳原著劇本


最佳劇情片 得獎：一部未完成的電影

評選過程很早就聚焦在 一部未完成的電影 VS 漂亮朋友


最佳導演 得獎：婁燁

最後為 婁燁/耿軍/徐漢強 三位討論


最佳男主角 得獎：張志勇

五位都各有支持者
最後為 喜翔/游學修/張志勇 三位討論

張志勇最高票得獎 游學修為第二高票


最佳女主角 得獎：鍾雪瑩

五位都各有支持者
最後聚焦於 鍾雪瑩/張艾嘉/吳君如

第二高票為 張艾嘉/吳君如互換名次

選出鍾雪瑩為得主後 有評審提議翻案 但最終無翻案成功

評審之一謝盈萱特別提及 對張艾嘉與吳君如的表演致敬


最佳男配角 得獎：施名帥

本屆討論最久 討論四輪 最後用刪去法選出得獎者

最後為曾國城VS施名帥


最佳女配角 得獎：楊貴媚

討論過後 楊貴媚得獎


新導演 得獎：曾威量、尹又巧《白衣蒼狗》

聚焦於  彭紫惠、王品文《春行》/葉星宇《三個羯子》/曾威量、尹又巧《白衣蒼狗》

最後為 葉星宇《三個羯子》VS 曾威量、尹又巧《白衣蒼狗》


最佳新演員 得獎：鄭又菲

起初討論時各有支持者

最後為 鄭又菲VS余艾洱

謝盈萱特別鼓勵林政勳


最佳音效 得獎：由島至島

由島至島 VS 看我今天怎麼說


最佳原著劇本 得獎：女兒的女兒

小雁與吳愛麗/女兒的女兒/漂亮朋友/鬼才之道

四部混戰 後續先刷掉鬼才之道

最後三部討論 女兒的女兒險勝


最佳劇情短片 得獎：A面：我的一天

燃夜 VS A面：我的一天

"
